User_ID,Age,Gender,Country,Education,Days_Since_Registration,Avg_Session_Duration,Num_Sessions_Last_Week,Device_Type,Pages_Visited,Course_Interest_Level,Clicked_Email_Ad,Viewed_Trial_Course,Previous_Purchases,Target_Purchased,Target_Time_Next_Week (min)
308,49,Male,Germany,Bachelors,1090,15.3,3,Tablet,88,3,No,Yes,3,Yes,174
309,25,Female,USA,Bachelors,808,15.3,1,Desktop,106,3,No,Yes,1,Yes,142
310,57,Male,Brazil,Masters,656,16.7,13,Desktop,167,5,Yes,No,0,No,307
311,41,Female,Brazil,High School,783,8.2,13,Desktop,77,2,Yes,Yes,3,No,228
312,27,Male,Canada,Bachelors,499,9.6,5,Desktop,98,4,Yes,Yes,3,Yes,179
313,56,Male,USA,Masters,205,7.9,12,Tablet,171,2,No,No,4,No,225
314,56,Male,Canada,Bachelors,587,15.8,11,Mobile,27,5,No,No,4,Yes,284
315,27,Male,UK,Masters,1042,15.6,13,Mobile,143,1,Yes,Yes,0,Yes,200
316,53,Female,Germany,Bachelors,614,5.6,8,Tablet,83,3,No,No,3,No,187
317,42,Female,Canada,High School,1000,14.0,6,Desktop,121,2,Yes,Yes,2,Yes,130
318,27,Male,India,PhD,644,18.9,0,Mobile,26,3,Yes,No,3,No,106
319,36,Male,Brazil,PhD,821,10.8,13,Desktop,85,5,Yes,Yes,1,No,277
320,32,Male,Canada,Masters,58,13.6,8,Mobile,179,1,Yes,No,0,No,127
321,33,Female,UK,PhD,597,15.7,5,Mobile,16,4,Yes,Yes,0,Yes,180
322,19,Male,Germany,PhD,315,5.4,8,Mobile,167,1,No,Yes,4,No,149
323,46,Male,UK,Masters,162,12.8,1,Tablet,38,4,Yes,Yes,3,Yes,111
324,21,Female,Canada,PhD,324,18.4,10,Desktop,133,2,Yes,No,4,Yes,186
325,46,Male,Germany,Bachelors,718,9.0,6,Mobile,164,1,Yes,No,3,Yes,115
326,48,Male,Germany,Bachelors,580,16.2,7,Mobile,136,2,Yes,No,0,Yes,173
327,34,Male,USA,Bachelors,899,12.1,7,Mobile,156,1,No,Yes,1,No,148
328,27,Male,USA,High School,760,8.6,4,Desktop,80,2,No,Yes,1,No,91
329,44,Female,India,Bachelors,502,11.5,6,Mobile,154,5,No,No,1,No,232
330,58,Female,India,PhD,57,9.4,13,Tablet,167,5,No,Yes,0,Yes,286
331,32,Female,UK,PhD,297,7.6,6,Mobile,161,4,Yes,Yes,4,No,242
332,48,Male,USA,Bachelors,1028,10.7,2,Mobile,117,1,Yes,Yes,3,No,75
333,38,Male,Germany,High School,410,12.3,10,Tablet,149,1,Yes,Yes,4,Yes,158
334,58,Female,USA,Bachelors,807,11.2,10,Desktop,160,4,No,No,0,No,231
335,43,Male,Germany,High School,620,10.7,1,Desktop,51,2,Yes,Yes,4,Yes,98
336,55,Male,USA,High School,779,13.1,14,Mobile,173,1,No,Yes,2,Yes,192
337,53,Female,Germany,Bachelors,779,14.7,14,Desktop,21,4,Yes,No,3,Yes,298
338,34,Female,UK,High School,566,6.3,4,Tablet,8,4,Yes,No,0,Yes,161
339,20,Male,USA,PhD,998,10.7,3,Desktop,45,1,No,Yes,2,No,112
340,31,Female,Brazil,Bachelors,166,2.1,7,Mobile,138,3,No,No,4,Yes,191
341,30,Male,Brazil,PhD,788,11.2,11,Tablet,176,2,Yes,Yes,1,Yes,250
342,58,Female,Germany,High School,666,12.8,13,Mobile,156,3,Yes,Yes,4,Yes,276
343,44,Female,UK,Masters,128,14.8,4,Tablet,58,3,Yes,No,0,No,173
344,18,Male,Germany,Bachelors,76,12.8,12,Tablet,109,2,Yes,Yes,1,Yes,216
345,34,Male,UK,Masters,887,14.7,8,Mobile,95,5,Yes,No,4,Yes,260
346,51,Female,India,Masters,782,12.3,6,Mobile,131,1,No,Yes,0,Yes,108
347,31,Male,USA,Masters,434,8.6,10,Desktop,35,4,Yes,Yes,2,No,256
348,34,Male,UK,Masters,635,6.4,0,Desktop,13,1,Yes,Yes,2,No,106
349,20,Male,Germany,PhD,615,10.7,1,Mobile,57,3,Yes,No,1,No,163
350,51,Female,India,Bachelors,986,8.2,7,Mobile,128,5,No,Yes,4,No,241
351,57,Male,Germany,PhD,526,11.4,9,Desktop,6,5,Yes,No,2,Yes,251
352,42,Male,Brazil,High School,441,9.5,12,Mobile,152,1,Yes,Yes,4,Yes,205
353,19,Female,Brazil,Bachelors,587,14.1,7,Tablet,124,3,No,Yes,2,Yes,168
354,51,Female,USA,Bachelors,391,12.2,1,Desktop,110,2,No,No,0,No,86
355,43,Female,Canada,PhD,244,14.2,12,Desktop,8,4,Yes,Yes,1,Yes,292
356,48,Female,USA,High School,768,14.2,6,Tablet,176,5,Yes,Yes,1,Yes,268
357,26,Male,India,Masters,415,11.1,7,Tablet,66,4,No,No,3,No,206
358,47,Male,Brazil,High School,427,11.4,3,Mobile,17,3,Yes,Yes,2,No,173
359,37,Female,UK,PhD,249,14.5,2,Mobile,117,1,No,No,2,Yes,67
360,38,Female,Brazil,PhD,1059,24.2,14,Tablet,152,3,Yes,Yes,3,Yes,248
361,46,Male,Canada,PhD,839,7.1,9,Tablet,184,5,No,Yes,4,Yes,256
362,42,Male,USA,Masters,253,12.2,8,Desktop,138,1,No,Yes,1,No,125
363,55,Female,Germany,Bachelors,862,6.0,1,Desktop,147,4,Yes,Yes,1,Yes,198
364,42,Male,India,High School,819,11.9,13,Desktop,68,5,Yes,No,1,Yes,328
365,26,Male,Canada,High School,862,8.6,2,Mobile,98,1,No,Yes,0,Yes,85
366,56,Female,Brazil,Masters,210,11.4,7,Desktop,168,1,No,No,4,Yes,129
367,43,Female,UK,PhD,110,12.8,1,Tablet,168,4,No,No,3,Yes,147
368,54,Female,Canada,High School,330,9.6,4,Desktop,135,3,Yes,Yes,1,No,175
369,33,Female,UK,Bachelors,142,3.1,9,Tablet,95,3,Yes,Yes,2,Yes,233
370,54,Male,UK,High School,676,19.1,11,Tablet,127,3,Yes,Yes,2,No,235
371,29,Female,India,PhD,87,16.2,7,Mobile,44,5,No,Yes,4,Yes,271
372,41,Male,UK,High School,140,11.3,6,Mobile,170,1,Yes,Yes,0,No,152
373,43,Male,UK,PhD,674,7.5,3,Desktop,49,2,Yes,Yes,3,No,85
374,37,Male,Brazil,Bachelors,26,12.4,9,Desktop,194,2,No,Yes,1,Yes,175
375,26,Female,India,Masters,646,13.8,8,Desktop,109,4,Yes,No,3,Yes,217
376,40,Male,Germany,PhD,911,15.9,1,Mobile,124,1,No,No,3,Yes,77
377,56,Female,Germany,PhD,362,16.3,12,Tablet,99,5,Yes,No,2,Yes,322
378,46,Female,UK,High School,360,17.3,12,Tablet,70,1,No,No,0,Yes,166
379,48,Female,Canada,Masters,996,3.3,6,Mobile,28,4,No,Yes,1,No,209
380,36,Male,USA,PhD,77,10.5,6,Desktop,10,2,Yes,No,2,Yes,176
381,37,Female,India,High School,95,17.0,14,Mobile,130,5,No,Yes,2,Yes,312
382,40,Female,USA,Bachelors,957,7.4,6,Tablet,85,2,No,No,2,No,142
383,44,Male,India,Masters,997,18.1,6,Mobile,94,3,No,Yes,2,No,195
384,47,Female,India,High School,218,21.1,4,Mobile,134,4,Yes,No,3,No,205
385,38,Male,Brazil,Masters,368,18.0,0,Tablet,30,2,No,Yes,0,Yes,58
386,52,Male,UK,PhD,52,15.3,3,Mobile,48,5,No,Yes,3,Yes,216
387,24,Female,Brazil,High School,687,9.8,4,Mobile,5,1,Yes,Yes,0,No,125
388,39,Female,Canada,Bachelors,825,13.4,12,Mobile,134,4,No,Yes,0,No,283
389,27,Female,USA,Bachelors,33,5.3,9,Desktop,15,2,Yes,Yes,1,No,177
390,40,Female,USA,High School,872,8.1,3,Tablet,162,3,Yes,Yes,3,No,151
391,32,Male,Germany,High School,644,8.4,12,Desktop,38,2,Yes,Yes,4,Yes,176
392,47,Female,Canada,Masters,425,12.3,6,Tablet,65,5,No,Yes,0,No,240
393,51,Female,Canada,High School,787,10.0,12,Tablet,95,3,No,No,4,Yes,189
394,30,Male,Brazil,Masters,1031,13.3,1,Tablet,111,3,Yes,No,2,Yes,110
395,21,Female,Brazil,PhD,495,16.4,1,Mobile,166,4,No,Yes,0,Yes,150
396,35,Female,Canada,High School,739,8.5,10,Desktop,107,5,No,Yes,0,Yes,273
397,40,Female,Brazil,PhD,767,12.7,1,Tablet,6,5,No,No,3,No,176
398,50,Female,Germany,Bachelors,696,9.9,9,Desktop,68,3,Yes,Yes,0,No,218
399,51,Female,Brazil,Masters,199,13.0,2,Desktop,98,1,No,Yes,4,No,94
400,51,Male,Brazil,Masters,715,15.4,4,Desktop,135,1,Yes,No,0,No,134
401,53,Female,Canada,Bachelors,435,16.6,13,Desktop,131,4,Yes,Yes,1,Yes,285
402,52,Male,Canada,PhD,288,15.4,9,Mobile,198,4,Yes,Yes,1,No,220
403,34,Male,Brazil,Masters,719,14.1,8,Mobile,162,4,Yes,Yes,3,Yes,250
404,45,Male,Brazil,Bachelors,567,4.9,2,Tablet,105,4,No,No,1,Yes,167
405,31,Male,Canada,Bachelors,811,6.6,5,Tablet,167,3,No,Yes,0,No,184
406,51,Female,USA,Bachelors,408,7.9,5,Mobile,126,4,No,No,1,No,191
407,28,Female,UK,High School,917,13.8,10,Tablet,154,1,No,No,2,No,142
408,30,Male,USA,PhD,910,5.5,5,Mobile,86,2,No,No,3,Yes,132
409,50,Female,Brazil,Bachelors,717,13.7,4,Desktop,66,1,No,No,0,No,105
410,19,Female,India,PhD,825,13.3,13,Desktop,113,4,No,Yes,1,Yes,275
411,51,Male,India,Masters,1026,2.3,13,Mobile,58,3,Yes,Yes,2,Yes,235
412,46,Female,Germany,High School,185,6.6,1,Tablet,192,5,No,No,1,Yes,194
413,54,Male,USA,Bachelors,674,17.2,0,Tablet,117,2,Yes,Yes,1,No,59
414,21,Male,Canada,Bachelors,602,15.5,4,Mobile,42,2,No,No,1,Yes,128
415,29,Female,Germany,Bachelors,763,7.7,7,Mobile,34,4,No,Yes,0,No,225
416,43,Female,Germany,Masters,22,6.8,9,Desktop,134,4,Yes,Yes,3,Yes,248
417,45,Female,India,High School,212,1.0,4,Tablet,24,2,No,Yes,2,No,144
418,20,Male,USA,PhD,477,19.4,13,Desktop,176,3,Yes,Yes,3,No,234
419,37,Male,UK,PhD,466,12.2,2,Mobile,72,2,Yes,Yes,3,Yes,110
420,27,Female,Canada,PhD,989,21.4,2,Tablet,116,3,No,Yes,4,No,132
421,35,Male,USA,PhD,172,11.0,1,Desktop,13,1,No,No,2,No,46
422,44,Female,Germany,PhD,675,13.4,6,Tablet,146,4,No,Yes,0,No,163
423,48,Female,Brazil,PhD,797,16.5,12,Tablet,15,3,No,Yes,0,Yes,234
424,44,Female,Germany,PhD,244,20.2,13,Mobile,14,2,Yes,Yes,4,Yes,211
425,59,Female,USA,High School,421,14.5,1,Desktop,61,1,Yes,No,4,Yes,69
426,18,Male,India,High School,379,12.0,5,Mobile,10,2,No,Yes,4,No,108
427,23,Female,USA,Masters,341,12.1,11,Desktop,149,1,Yes,No,4,Yes,131
428,28,Male,UK,Bachelors,954,6.8,7,Mobile,17,5,Yes,No,0,No,273
429,51,Male,Canada,High School,671,10.1,7,Mobile,63,1,Yes,No,0,No,130
430,56,Male,Canada,Bachelors,123,12.3,1,Mobile,51,3,Yes,Yes,1,No,119
431,37,Male,Brazil,Masters,872,18.9,5,Desktop,128,5,Yes,No,3,Yes,236
432,38,Male,Brazil,High School,434,9.8,11,Mobile,124,1,No,No,3,No,217
433,38,Male,Germany,Masters,188,17.3,2,Tablet,8,1,Yes,No,3,No,96
434,35,Female,USA,High School,1038,11.6,8,Mobile,30,3,No,No,3,Yes,206
435,38,Male,Canada,High School,70,18.2,2,Tablet,36,4,Yes,Yes,0,Yes,176
436,36,Female,India,PhD,651,15.4,0,Desktop,188,4,No,No,0,Yes,169
437,21,Male,UK,Bachelors,837,15.0,12,Tablet,199,4,Yes,Yes,4,Yes,252
438,30,Female,Germany,Masters,591,16.9,8,Tablet,143,5,No,No,0,Yes,265
439,35,Female,USA,PhD,318,16.2,12,Tablet,122,4,Yes,No,0,No,241
440,46,Male,India,High School,437,17.3,7,Tablet,190,5,No,No,1,No,240
441,42,Female,USA,High School,227,22.7,11,Tablet,56,4,Yes,Yes,2,Yes,271
442,30,Female,India,Masters,180,20.1,12,Desktop,161,3,Yes,Yes,4,Yes,243
443,44,Male,USA,Bachelors,536,14.3,1,Desktop,134,5,Yes,Yes,4,Yes,199
444,36,Male,USA,Masters,270,9.8,9,Desktop,53,4,No,Yes,1,Yes,218
445,18,Male,Canada,High School,946,13.8,13,Desktop,117,2,No,No,2,No,224
446,55,Male,Germany,PhD,659,2.4,9,Desktop,153,4,Yes,No,0,No,263
447,36,Male,USA,Masters,285,16.1,2,Desktop,21,2,Yes,Yes,4,Yes,154
448,18,Male,USA,PhD,1046,6.7,6,Mobile,113,2,Yes,Yes,2,No,136
449,57,Male,Germany,Bachelors,2,17.6,5,Tablet,100,1,Yes,Yes,3,Yes,90
450,34,Male,Germany,Bachelors,103,21.9,7,Desktop,135,4,No,No,4,No,232
451,38,Female,Brazil,PhD,1060,4.7,9,Mobile,46,1,Yes,Yes,2,Yes,127
452,39,Male,Brazil,Bachelors,274,11.7,12,Desktop,180,1,Yes,No,3,No,185
453,32,Female,Canada,PhD,1075,6.7,4,Desktop,120,5,Yes,No,3,No,234
454,56,Male,Germany,PhD,896,3.4,4,Mobile,99,2,Yes,No,0,No,119
455,56,Male,UK,PhD,17,11.5,1,Desktop,163,1,No,Yes,2,No,48
456,49,Male,Canada,Bachelors,436,15.2,5,Tablet,130,4,No,Yes,4,No,189
457,21,Male,India,PhD,858,15.8,11,Tablet,133,3,No,No,4,Yes,223
458,49,Female,Germany,Bachelors,686,12.8,11,Mobile,96,4,Yes,Yes,2,Yes,271
459,21,Female,Brazil,PhD,263,3.7,10,Desktop,91,2,No,No,1,No,221
460,18,Male,USA,PhD,394,12.6,12,Tablet,120,5,Yes,No,1,Yes,277
461,50,Female,Germany,Bachelors,208,4.5,12,Mobile,73,4,Yes,Yes,0,Yes,292
462,24,Male,Germany,PhD,808,4.9,10,Tablet,5,4,No,Yes,0,No,245
463,26,Female,Brazil,PhD,465,7.0,4,Mobile,84,1,Yes,No,1,No,72
464,18,Male,Brazil,Bachelors,358,17.2,8,Mobile,40,4,No,Yes,3,No,217
465,33,Female,UK,High School,354,14.7,13,Tablet,105,2,No,Yes,3,Yes,238
466,35,Female,Canada,Masters,376,13.6,2,Desktop,84,3,Yes,Yes,1,Yes,130
467,23,Female,Brazil,Bachelors,989,7.7,14,Mobile,191,1,Yes,Yes,4,Yes,183
468,19,Male,Brazil,PhD,18,10.1,4,Tablet,65,4,Yes,Yes,1,No,157
469,26,Female,Brazil,Masters,716,5.1,2,Tablet,80,3,No,Yes,4,Yes,117
470,21,Male,Canada,Masters,485,18.8,8,Tablet,8,4,Yes,No,4,No,237
471,40,Female,USA,PhD,1026,23.0,8,Mobile,123,5,No,No,3,Yes,249
472,25,Male,Germany,PhD,950,14.8,13,Desktop,53,2,Yes,No,3,Yes,232
473,56,Male,Germany,High School,376,15.7,9,Tablet,45,5,No,Yes,3,Yes,286
474,42,Male,Brazil,PhD,914,11.2,12,Tablet,192,1,No,No,4,Yes,204
475,33,Female,Canada,Masters,566,3.9,6,Mobile,125,3,Yes,No,4,No,181
476,52,Female,UK,PhD,865,7.8,14,Desktop,25,5,Yes,Yes,0,Yes,319
477,34,Male,Brazil,Masters,612,9.7,13,Mobile,44,4,Yes,No,1,No,300
478,35,Male,Canada,Bachelors,1063,10.1,0,Desktop,97,5,No,Yes,3,No,165
479,44,Male,Canada,Bachelors,436,8.9,8,Mobile,83,3,No,No,2,Yes,199
480,32,Female,UK,Masters,648,12.2,13,Desktop,82,4,Yes,No,2,Yes,275
481,34,Female,Canada,Bachelors,362,7.7,8,Tablet,106,1,No,No,4,No,100
482,22,Female,Germany,High School,562,22.8,9,Mobile,172,5,No,No,0,No,280
483,33,Female,UK,Masters,83,5.2,4,Desktop,159,2,No,Yes,1,Yes,165
484,32,Female,UK,Masters,1051,16.4,10,Tablet,174,3,Yes,No,4,Yes,177
485,59,Male,India,PhD,21,10.7,1,Tablet,108,2,No,Yes,1,Yes,84
486,51,Male,UK,High School,1069,14.3,12,Desktop,130,4,Yes,No,4,Yes,290
487,36,Male,UK,PhD,954,14.5,0,Mobile,168,2,Yes,Yes,3,No,90
488,25,Male,USA,High School,694,12.8,1,Tablet,143,3,Yes,No,0,Yes,136
489,27,Female,Germany,High School,798,6.3,3,Desktop,81,3,No,No,3,No,148
490,22,Female,Brazil,High School,479,10.3,3,Mobile,39,2,Yes,Yes,3,Yes,107
491,43,Male,India,Masters,863,12.8,0,Tablet,89,2,Yes,Yes,2,No,99
492,39,Female,UK,Bachelors,656,12.5,12,Desktop,41,4,Yes,Yes,2,Yes,243
493,40,Male,USA,Bachelors,763,6.9,12,Tablet,144,2,Yes,Yes,2,Yes,213
494,30,Female,USA,PhD,618,18.5,7,Mobile,182,3,No,No,2,No,200
495,26,Female,Canada,PhD,711,1.0,9,Mobile,157,2,No,No,4,No,177
496,37,Male,Brazil,Bachelors,337,10.7,11,Tablet,67,1,No,Yes,4,Yes,150
497,45,Male,Brazil,Bachelors,768,7.4,14,Mobile,123,3,Yes,No,0,Yes,253
498,54,Male,Germany,High School,819,12.9,7,Mobile,112,3,Yes,Yes,2,No,160
499,41,Female,Canada,PhD,385,17.1,7,Desktop,14,4,Yes,Yes,2,No,223
500,50,Female,UK,PhD,1021,5.0,4,Tablet,62,4,No,Yes,4,Yes,217
501,37,Female,USA,PhD,1078,23.8,9,Tablet,107,5,Yes,Yes,1,No,291
502,47,Male,India,PhD,592,13.0,1,Desktop,7,4,No,Yes,3,No,132
503,26,Male,Germany,Bachelors,831,13.9,3,Mobile,59,1,Yes,Yes,0,No,98
504,34,Male,UK,Bachelors,1082,4.8,0,Tablet,144,4,No,No,4,No,133
505,53,Female,Canada,Masters,503,11.8,9,Tablet,49,5,Yes,No,4,No,290
506,31,Female,Brazil,Masters,189,16.9,0,Desktop,173,3,Yes,No,3,Yes,112
507,36,Male,Canada,Bachelors,870,13.0,11,Mobile,100,4,No,Yes,0,Yes,255
508,24,Male,UK,High School,579,12.7,9,Desktop,174,5,No,No,4,Yes,262
509,20,Male,Canada,Bachelors,799,11.7,2,Tablet,37,4,Yes,Yes,2,No,188
510,50,Female,Brazil,High School,131,5.1,3,Mobile,74,4,No,No,2,No,202
511,49,Female,UK,PhD,678,5.1,11,Mobile,10,3,Yes,No,4,No,212
512,28,Male,India,Masters,949,17.8,10,Desktop,134,5,No,No,1,Yes,293
513,59,Male,Germany,High School,152,16.4,11,Mobile,158,4,No,Yes,1,No,252
514,19,Male,Canada,PhD,922,17.2,10,Tablet,52,3,No,No,1,Yes,260
515,43,Female,Brazil,Bachelors,713,7.9,2,Tablet,61,5,No,Yes,2,Yes,231
516,21,Female,India,Masters,805,11.2,11,Tablet,73,2,Yes,No,2,Yes,177
517,34,Female,USA,Bachelors,432,18.2,10,Mobile,178,5,Yes,No,3,Yes,296
518,34,Male,India,PhD,28,5.9,2,Mobile,180,4,No,Yes,1,No,188
519,45,Male,India,PhD,355,17.6,7,Tablet,45,4,No,Yes,3,Yes,192
520,47,Male,India,Bachelors,678,9.1,3,Desktop,111,5,No,No,4,No,189
521,57,Male,Brazil,PhD,136,7.7,2,Tablet,20,3,No,Yes,4,No,166
522,40,Male,USA,PhD,1092,11.8,8,Desktop,184,5,No,No,0,Yes,232
523,41,Male,Germany,High School,154,6.4,11,Tablet,16,4,Yes,No,0,No,287
524,46,Male,India,Bachelors,326,2.5,11,Desktop,19,4,No,Yes,0,Yes,236
525,21,Male,Brazil,Bachelors,816,12.4,0,Desktop,105,1,No,No,0,No,20
526,55,Male,Brazil,Masters,108,14.7,7,Mobile,25,3,No,Yes,2,No,187
527,46,Male,Germany,High School,1070,18.1,4,Desktop,157,1,No,No,3,Yes,81
528,36,Male,UK,High School,454,15.0,13,Mobile,162,4,No,No,2,Yes,303
529,44,Female,USA,PhD,323,21.8,7,Tablet,37,3,Yes,Yes,4,Yes,181
530,46,Male,USA,Masters,285,18.8,9,Desktop,198,3,Yes,No,1,Yes,252
531,53,Male,Canada,Masters,650,15.7,2,Desktop,37,3,No,Yes,1,No,145
532,52,Female,India,High School,749,14.3,14,Tablet,160,5,No,No,3,Yes,309
533,23,Male,UK,Masters,449,18.2,5,Tablet,94,5,No,Yes,3,Yes,233
534,40,Female,USA,High School,321,1.0,10,Desktop,45,4,No,Yes,4,Yes,264
535,56,Female,Canada,Masters,278,9.6,13,Desktop,133,3,No,No,2,No,237
536,25,Male,India,High School,612,2.7,6,Mobile,67,3,No,Yes,1,Yes,208
537,19,Male,UK,High School,1038,15.3,7,Mobile,167,3,Yes,No,2,No,195
538,30,Female,Brazil,PhD,414,8.3,6,Desktop,180,5,Yes,No,4,No,239
539,57,Male,India,PhD,494,27.1,6,Desktop,43,4,No,Yes,2,Yes,247
540,38,Male,UK,Masters,47,9.4,1,Tablet,152,3,Yes,Yes,1,Yes,132
541,48,Male,Germany,PhD,656,12.5,2,Tablet,81,3,Yes,Yes,4,Yes,119
542,53,Female,USA,Bachelors,769,10.0,5,Mobile,170,2,No,No,2,Yes,136
543,55,Female,India,Bachelors,432,9.6,2,Mobile,27,1,Yes,Yes,2,No,53
544,44,Male,Canada,Masters,956,5.8,8,Tablet,144,5,No,Yes,2,No,218
545,53,Male,Brazil,High School,377,5.6,8,Tablet,10,2,Yes,Yes,2,Yes,201
546,40,Female,Canada,PhD,1048,1.1,5,Tablet,102,4,No,No,3,No,193
547,38,Female,India,Masters,909,14.7,0,Tablet,11,1,No,No,4,No,50
548,30,Male,USA,Bachelors,325,9.9,0,Tablet,55,4,No,No,4,No,191
549,54,Male,USA,High School,316,21.7,14,Tablet,18,5,No,Yes,2,Yes,313
550,43,Male,UK,PhD,221,5.8,14,Mobile,20,4,Yes,Yes,2,No,254
551,57,Female,Canada,High School,214,19.4,3,Tablet,155,3,Yes,No,3,Yes,126
552,24,Female,Canada,High School,845,19.9,10,Desktop,22,3,Yes,Yes,1,No,218
553,56,Male,Brazil,PhD,385,18.4,9,Desktop,139,4,No,No,3,Yes,226
554,39,Female,UK,PhD,1028,13.2,7,Desktop,72,4,Yes,No,2,No,214
555,56,Male,Brazil,Bachelors,877,10.3,2,Desktop,29,4,Yes,Yes,2,No,162
556,40,Male,India,Bachelors,653,18.4,3,Mobile,37,4,No,Yes,2,No,176
557,47,Male,India,High School,287,8.0,11,Desktop,55,3,No,Yes,2,Yes,260
558,35,Male,Canada,High School,384,13.4,10,Mobile,27,2,No,No,3,Yes,189
559,59,Male,UK,Bachelors,1018,11.8,5,Desktop,54,2,No,Yes,2,No,95
560,35,Female,Germany,Bachelors,847,7.5,10,Tablet,153,4,Yes,No,1,No,272
561,27,Female,USA,High School,517,13.4,8,Tablet,67,4,No,No,0,Yes,229
562,56,Male,UK,Masters,127,15.7,3,Tablet,153,1,No,No,1,Yes,105
563,47,Female,UK,Masters,1069,7.3,2,Tablet,126,4,Yes,No,2,Yes,150
564,43,Male,India,Masters,623,14.3,9,Mobile,116,2,No,No,3,Yes,183
565,24,Female,USA,PhD,290,1.0,9,Tablet,31,5,No,No,2,No,259
566,24,Female,UK,Bachelors,697,6.8,8,Tablet,158,5,Yes,Yes,3,Yes,233
567,22,Female,India,Masters,157,9.7,6,Mobile,23,4,No,Yes,0,No,224
568,18,Female,India,Masters,406,13.8,8,Desktop,62,4,No,Yes,4,Yes,178
569,35,Male,Canada,Bachelors,877,16.3,10,Mobile,11,5,No,No,1,Yes,273
570,30,Female,Canada,PhD,1047,12.4,9,Desktop,147,1,No,Yes,0,Yes,142
571,42,Female,UK,Masters,197,14.8,5,Tablet,70,2,No,No,2,No,142
572,57,Female,UK,PhD,479,11.2,3,Mobile,198,4,Yes,Yes,3,Yes,184
573,25,Female,India,PhD,285,14.0,4,Desktop,179,4,No,Yes,3,No,192
574,27,Female,Canada,High School,308,13.8,9,Mobile,50,1,No,No,4,Yes,180
575,49,Female,UK,Bachelors,345,9.5,11,Desktop,93,2,No,Yes,0,No,219
576,34,Female,USA,High School,1021,10.2,1,Tablet,48,4,Yes,No,1,No,198
577,55,Female,India,Masters,991,15.0,2,Tablet,141,2,No,Yes,3,Yes,89
578,32,Male,India,High School,398,21.1,4,Tablet,75,2,Yes,Yes,1,No,154
579,32,Male,UK,Bachelors,785,18.0,12,Desktop,15,5,No,Yes,2,Yes,300
580,57,Male,UK,PhD,796,6.4,2,Tablet,119,4,Yes,Yes,3,Yes,200
581,37,Female,UK,PhD,636,6.4,2,Mobile,60,5,No,Yes,3,No,189
582,32,Male,USA,Masters,450,9.3,8,Desktop,136,2,Yes,No,0,No,141
583,52,Male,India,Bachelors,772,12.5,3,Mobile,129,4,No,Yes,4,Yes,177
584,23,Male,Germany,PhD,681,12.2,13,Desktop,41,3,No,Yes,2,Yes,289
585,47,Female,USA,Masters,548,18.2,3,Desktop,94,3,Yes,No,4,No,148
586,25,Male,USA,Bachelors,229,18.5,0,Mobile,121,1,Yes,Yes,0,Yes,79
587,48,Male,Canada,Bachelors,244,12.0,11,Tablet,38,5,Yes,No,1,No,309
588,49,Male,India,High School,65,10.9,6,Mobile,84,2,Yes,Yes,0,No,143
589,32,Male,Germany,PhD,946,14.6,12,Tablet,109,3,No,No,0,No,265
590,35,Male,India,Bachelors,1027,17.3,9,Mobile,51,4,Yes,No,0,Yes,247
591,30,Male,USA,PhD,1061,14.8,12,Desktop,34,2,Yes,Yes,3,Yes,200
592,41,Male,UK,PhD,1002,9.8,8,Mobile,122,1,Yes,Yes,2,No,132
593,57,Female,India,Bachelors,3,8.9,11,Mobile,50,2,No,Yes,1,No,185
594,31,Male,India,PhD,955,6.4,7,Desktop,84,1,Yes,No,4,No,107
595,45,Male,UK,High School,143,13.0,11,Tablet,74,2,No,Yes,1,Yes,188
596,28,Female,Germany,Masters,1080,15.1,1,Tablet,37,4,No,Yes,3,No,179
597,23,Female,Germany,Masters,61,15.7,5,Desktop,54,5,No,No,3,No,255
598,42,Female,India,Bachelors,68,17.8,9,Tablet,19,3,No,No,4,No,182
599,18,Female,UK,High School,79,19.4,9,Tablet,24,2,No,Yes,3,Yes,183
600,42,Female,Canada,Masters,367,5.1,14,Tablet,131,2,Yes,No,4,Yes,263
601,19,Male,India,High School,958,14.0,4,Desktop,92,4,Yes,Yes,3,Yes,195
602,49,Male,UK,Bachelors,526,14.2,7,Desktop,44,4,No,Yes,0,Yes,209
603,30,Male,USA,High School,390,11.6,0,Mobile,36,3,Yes,Yes,3,No,94
604,50,Female,Canada,Bachelors,521,7.9,8,Mobile,101,2,No,Yes,4,Yes,182
605,49,Male,UK,Masters,253,19.2,8,Mobile,116,4,Yes,No,4,Yes,261
606,41,Male,India,Masters,3,9.1,12,Tablet,16,5,No,Yes,4,Yes,312
607,44,Female,Brazil,Masters,696,1.0,10,Mobile,19,1,No,No,2,Yes,132
608,21,Female,Germany,Masters,46,12.1,11,Tablet,191,1,No,Yes,1,Yes,138
609,41,Male,India,PhD,653,10.8,6,Tablet,192,4,Yes,Yes,1,Yes,192
610,40,Female,UK,High School,525,21.3,7,Tablet,76,3,No,Yes,0,No,164
611,46,Male,Canada,High School,418,14.4,12,Mobile,8,4,No,Yes,4,No,296
612,51,Female,Canada,High School,1002,10.5,8,Mobile,31,4,Yes,Yes,2,No,183
613,38,Male,UK,Bachelors,1067,11.0,12,Mobile,105,1,Yes,Yes,2,Yes,211
614,47,Male,Germany,Masters,896,11.0,14,Tablet,190,4,No,No,2,Yes,268
